date,pm25,pm10,o3,no2,so2,co,psi
26/05/2015, 68, 25, 8, 12, 1, 3, 51
27/05/2015, 53, 26, 10, 11, 1, 4, 46
28/05/2015, 60, 17, 11, 13, 1, 2, 30
29/05/2015, 32, 15, 11, 13, 1, 2, 35
30/05/2015, 34, 18, 15, 11, 1, 2, 40
31/05/2015, 42, 25, 15, 14, 1, 4, 53
01/06/2015, 56, 24, 12, 12, 2, 2, 50
02/06/2015, 51, 24, 18, 17, , 3, 52
03/06/2015, 57, 20, 10, 13, 1, 2, 42
04/06/2015, 42, 24, 10, 16, 1, 4, 51
05/06/2015, 54, 28, 7, 16, , , 57
06/06/2015, 64, 27, 7, 13, 2, 7, 40
07/06/2015, 52, 21, 6, 12, 2, 5, 38
08/06/2015, 46, 24, 10, 12, 2, 5, 55
09/06/2015, 53, 19, 13, 14, 2, 4, 41
10/06/2015, 48, 19, 12, 13, 2, 4, 38
11/06/2015, 44, 26, 4, 12, 2, 7, 45
12/06/2015, 60, 20, 13, 13, 2, 4, 38
13/06/2015, 43, 20, 7, 10, 2, 3, 38
14/06/2015, 38, 17, 10, 14, 2, 4, 46
15/06/2015, 54, 26, 9, 17, 2, 4, 52
16/06/2015, 57, 29, 8, 19, , 5, 
17/06/2015, 62, 27, 19, 17, , 4, 
18/06/2015, 66, 22, 12, 16, 2, 3, 
19/06/2015, 49, 19, 11, 14, 2, , 
20/06/2015, 40, 19, 14, 14, 2, 3, 
21/06/2015, , 20, 17, 15, 2, , 
22/06/2015, , 24, 17, 17, , 3, 
23/06/2015, , 27, 20, 16, , 3, 
24/06/2015, , 29, 21, 17, , 3, 60
25/06/2015, , 24, 21, 17, , 3, 57
26/06/2015, , 22, 16, 16, , 3, 46
27/06/2015, , 19, 15, 13, , 3, 42
28/06/2015, , 21, 18, 16, , 4, 56
29/06/2015, , 25, 23, 17, 3, 3, 60
30/06/2015, , 29, 15, 16, 2, 4, 58
01/07/2015, , 36, 19, 16, 2, 5, 70
02/07/2015, , 35, 21, 16, 2, 4, 65
03/07/2015, , 30, 15, 15, 2, 5, 56
04/07/2015, , 31, 28, 15, 3, 4, 66
05/07/2015, , 31, 28, 15, 3, 4, 66
06/07/2015, , 33, 22, 17, 3, 4, 61
07/07/2015, , 31, 21, 16, 3, 4, 62
08/07/2015, , 31, 19, 15, 3, 3, 64
09/07/2015, , 34, 21, 23, 3, 5, 69
10/07/2015, , 35, 19, 22, 4, 6, 70
11/07/2015, , 31, 19, 18, 6, 4, 56
12/07/2015, , 28, 17, 14, 5, 4, 52
13/07/2015, , 22, 13, 16, 3, 4, 51
14/07/2015, 43, 21, 15, 12, 2, 3, 39
15/07/2015, 42, 16, 17, 15, 3, 3, 43
16/07/2015, 51, 22, 12, 17, 5, 3, 50
17/07/2015, 48, 24, 14, 14, 4, 3, 49
18/07/2015, 51, 24, 15, 13, 3, 3, 52
19/07/2015, 46, 21, 14, 12, 3, 2, 44
20/07/2015, 49, 20, 17, 13, 3, 2, 47
21/07/2015, 48, 20, 16, 13, 3, 3, 46
22/07/2015, 57, 25, 17, 12, 3, 3, 51
23/07/2015, 51, 21, 13, 13, 2, 3, 49
24/07/2015, 46, 23, 11, 13, 2, 3, 48
25/07/2015, 58, 28, 15, 16, 2, 3, 55
26/07/2015, 39, 21, 9, 13, 2, 4, 44
27/07/2015, 68, 25, 14, 17, 2, 5, 57
28/07/2015, 40, 24, 10, 14, 2, 3, 42
29/07/2015, 33, 16, 14, 11, 2, 2, 36
30/07/2015, 49, 19, 10, 13, 2, 3, 47
31/07/2015, 70, 32, 9, 19, 2, 6, 57
01/08/2015, 60, 30, 11, 17, 2, 5, 55
02/08/2015, 57, 23, 11, 15, 3, 4, 47
03/08/2015, 41, 18, 5, 18, 3, 4, 39
04/08/2015, 53, 21, 14, 19, 2, 5, 50
05/08/2015, 63, 23, 18, 21, 4, 5, 55
06/08/2015, 58, 25, 6, 21, 4, 4, 54
07/08/2015, 63, 28, 5, 19, 3, 6, 56
08/08/2015, 60, 25, 9, 20, 3, 5, 56
09/08/2015, 52, 22, 13, 14, , 4, 46
10/08/2015, 70, 26, 17, 14, , 3, 60
11/08/2015, 55, 28, 9, 16, , 3, 56
12/08/2015, 64, 28, 4, 19, 3, 6, 56
13/08/2015, 68, 30, 15, 16, 3, 4, 57
14/08/2015, 62, 31, 13, 12, 3, 3, 55
15/08/2015, 56, 26, 9, 10, 3, 4, 53
16/08/2015, 53, 25, 5, 11, 3, 4, 52
17/08/2015, 62, 26, 10, 15, 2, 3, 55
18/08/2015, 60, 29, 21, 17, 2, 3, 57
19/08/2015, 80, 32, 24, 15, 2, 2, 67
20/08/2015, 96, 42, 29, 18, 3, 3, 72
21/08/2015, 82, 45, 16, 19, 3, 3, 69
22/08/2015, 109, 45, 26, 18, 2, 4, 82
23/08/2015, 101, 45, 28, 13, 2, 3, 74
24/08/2015, 103, 44, 20, 17, 2, 3, 75
25/08/2015, 114, 49, 14, 18, 1, 4, 83
26/08/2015, 91, 48, 15, 20, 1, 5, 69
27/08/2015, 82, 40, 19, 15, 1, 4, 64
28/08/2015, 77, 36, 17, 13, 2, 3, 68
29/08/2015, 86, 40, 20, 14, 2, 4, 71
30/08/2015, 61, 35, 12, 15, 2, 3, 57
31/08/2015, 66, 27, 20, 14, 2, 3, 57
01/09/2015, 86, 33, 25, 16, 2, 3, 69
02/09/2015, 100, 48, 25, 16, 2, 5, 75
03/09/2015, 123, 50, 20, 16, 1, 5, 89
04/09/2015, 90, 52, 13, 17, 1, 5, 73
05/09/2015, 129, 51, 20, 17, 1, 6, 91
06/09/2015, 135, 59, 29, 13, 2, 6, 97
07/09/2015, 120, 53, 26, 16, 2, 5, 85
08/09/2015, 138, 61, 24, 17, 2, 6, 96
09/09/2015, 101, 54, 12, 18, 1, 6, 75
10/09/2015, 164, 63, 24, 23, 2, 14, 135
11/09/2015, 133, 89, 30, 23, 6, 12, 120
12/09/2015, 125, 53, 23, 22, 3, 7, 96
13/09/2015, 159, 77, 30, 16, 3, 10, 143
14/09/2015, 159, 85, 18, 18, 3, 10, 140
15/09/2015, 156, 85, 13, 22, 2, 12, 119
16/09/2015, 138, 66, 11, 21, 2, 9, 103
17/09/2015, 92, 52, 18, 22, , 6, 72
18/09/2015, 117, 47, 24, 16, 1, 5, 88
19/09/2015, 154, 72, 26, 10, 3, 7, 131
20/09/2015, 109, 58, 24, 9, 2, 8, 79
21/09/2015, 110, 51, 18, 13, 2, 7, 80
22/09/2015, 120, 52, 16, 13, , 8, 95
23/09/2015, 139, 57, 34, 13, 2, 8, 115
24/09/2015, 233, 104, 41, 11, 2, 18, 240
25/09/2015, 226, 165, 27, 12, 2, 19, 214
26/09/2015, 110, 82, 22, 12, 2, 7, 77
27/09/2015, 126, 48, 26, 13, 2, 6, 97
28/09/2015, 189, 89, 25, 14, 2, 15, 162
29/09/2015, 189, 105, 32, 13, 2, 21, 186
30/09/2015, 171, 99, 24, 17, 2, 14, 150
01/10/2015, 182, 105, 30, 15, 2, 18, 170
02/10/2015, 154, 82, 32, 18, 2, 12, 116
03/10/2015, 183, 87, 25, 14, 4, 16, 170
04/10/2015, 118, 73, 29, 11, 2, 9, 85
05/10/2015, 160, 97, 26, 13, 2, 12, 155
06/10/2015, 175, 72, 21, 13, 2, 9, 90
07/10/2015, 113, 48, 12, 17, 2, 9, 77
08/10/2015, 102, 52, 29, 15, 2, 9, 88
09/10/2015, 122, 53, 23, 12, 2, 6, 84
10/10/2015, 110, 50, 38, 8, 2, 5, 90
11/10/2015, 125, 62, 31, 12, 2, 7, 107
12/10/2015, 149, 71, 31, 12, 2, 10, 126
13/10/2015, 156, 67, 19, 11, 2, 10, 92
14/10/2015, 124, 49, 26, 11, 2, 9, 80
15/10/2015, 107, 60, 36, 13, 3, 14, 110
16/10/2015, 153, 62, 26, 13, 3, 8, 90
17/10/2015, 117, 58, 36, 12, 3, 7, 118
18/10/2015, 138, 78, 23, 13, 2, 8, 116
19/10/2015, 143, 62, 22, 14, 2, 8, 107
20/10/2015, 122, 65, 31, 12, 3, 13, 118
21/10/2015, 152, 58, 28, 12, 2, 5, 78
22/10/2015, 101, 62, 45, 12, 2, 7, 155
23/10/2015, 166, 117, 26, 14, 2, 14, 178
24/10/2015, 185, 88, 28, 12, 2, 13, 144
25/10/2015, 170, 86, 42, 14, 3, 15, 156
26/10/2015, 177, 85, 45, 13, 2, 13, 129
27/10/2015, 158, 59, 28, 11, 2, 11, 78
28/10/2015, 99, 29, 25, 6, 2, 5, 52
29/10/2015, 54, 20, 23, 10, 2, 3, 53
30/10/2015, 48, 19, 16, 9, 2, 4, 49
31/10/2015, 46, 26, 22, 11, 3, 5, 60
01/11/2015, 60, 24, 13, 11, 2, 5, 55
02/11/2015, 53, 24, 22, 14, 2, 5, 57
03/11/2015, 62, 29, 16, 14, 3, 5, 62
04/11/2015, 72, 45, 31, 16, 4, 7, 81
05/11/2015, 113, 54, 27, 18, 6, 8, 81
06/11/2015, 115, 42, 20, 14, 3, 6, 53
07/11/2015, 57, 35, 26, 15, 4, 8, 73
08/11/2015, 86, 50, 42, 16, 7, 7, 89
09/11/2015, 120, 49, 16, 8, 7, 5, 64
10/11/2015, 76, 28, 19, 14, 1, 6, 61
11/11/2015, 68, 35, 26, 12, 3, 7, 68
12/11/2015, 83, 36, 11, 13, 3, 6, 63
13/11/2015, 66, 25, 17, 6, 1, 4, 55
14/11/2015, 46, 20, 9, 7, 1, 3, 40
15/11/2015, 42, 17, 4, 9, 1, 4, 36
16/11/2015, 37, 17, 14, 11, 2, 4, 41
17/11/2015, 41, 24, 24, 8, 3, 4, 51
18/11/2015, 48, 20, 14, 10, 1, 4, 51
19/11/2015, 50, 20, 9, 8, 1, 6, 45
20/11/2015, 44, 18, 16, 11, 1, 5, 43
21/11/2015, 35, 21, 16, 11, 3, 5, 49
22/11/2015, 47, 27, 34, 14, 9, 3, 64
23/11/2015, 76, 33, 6, 15, 5, 5, 61
24/11/2015, 66, 32, 7, 12, 1, 6, 61
25/11/2015, 61, 20, 7, 9, 1, 3, 35
26/11/2015, 37, 14, 13, 7, 1, 2, 31
27/11/2015, 33, 18, 23, 8, 1, 3, 44
28/11/2015, 45, 25, 18, 9, 1, 3, 48
29/11/2015, 53, 20, 18, 11, 1, 3, 49
30/11/2015, 47, 18, 11, 8, 1, 3, 36
01/12/2015, 34, 19, 8, 7, 1, 5, 44
02/12/2015, 44, 18, 15, 5, 1, 3, 43
03/12/2015, 40, 21, 13, 8, , 3, 53
04/12/2015, 54, 19, 12, 6, , 3, 43
05/12/2015, 44, 23, 9, 7, , 5, 42
06/12/2015, 45, 15, 14, 5, , 3, 30
07/12/2015, 29, 18, 9, 8, 1, 2, 49
08/12/2015, 55, 21, 15, 9, 2, 3, 38
09/12/2015, 39, 19, 13, 8, 5, 3, 42
10/12/2015, 42, 19, 4, 7, 2, 4, 49
11/12/2015, 44, 18, 9, 7, 2, 4, 39
12/12/2015, 38, 15, 3, 6, 1, 3, 29
13/12/2015, 28, 12, 11, 6, 1, 4, 33
14/12/2015, 31, 22, 12, 8, 1, 6, 54
15/12/2015, 62, 25, 11, 10, 1, 4, 51
16/12/2015, 55, 28, 18, 7, 1, 4, 55
17/12/2015, 57, 26, 14, 6, , 4, 60
18/12/2015, 66, 30, 21, 6, , 5, 59
19/12/2015, 66, 28, 25, 7, , 4, 59
20/12/2015, 61, 23, 21, 8, , 4, 54
21/12/2015, 53, 25, 35, 11, 2, 5, 63
22/12/2015, 64, 37, 24, 12, 3, 6, 60
23/12/2015, 61, 32, 12, 8, 1, 7, 49
24/12/2015, 41, 45, 11, 5, 1, 5, 44
25/12/2015, 46, 40, 10, 6, 1, 2, 35
26/12/2015, 34, 33, 10, 5, 2, 3, 39
27/12/2015, 39, 39, 9, 6, , 3, 43
28/12/2015, 43, 34, 6, 5, , 3, 34
29/12/2015, 40, 22, 12, 3, 2, 1, 44
30/12/2015, 42, 20, 22, 13, 5, , 40
31/12/2015, 34, 19, 12, 15, , , 25
01/01/2016, 33, , , , , , 
03/01/2016, , 19, 8, 6, 2, 3, 38
04/01/2016, 39, 20, 8, 5, 2, 3, 36
05/01/2016, 36, 19, 10, 3, , 3, 36
06/01/2016, 32, 20, 10, 3, , 2, 41
07/01/2016, 37, 22, 10, 3, , 1, 38
08/01/2016, 34, 21, 10, 3, , 1, 39
09/01/2016, 37, 19, 10, 4, 2, 2, 41
10/01/2016, 37, 19, 7, 5, 2, 3, 44
11/01/2016, 40, 19, 9, 2, 2, 4, 40
12/01/2016, 33, 19, 10, 3, 2, 5, 44
13/01/2016, 44, 20, 8, 4, 2, 6, 41
14/01/2016, 38, 22, 5, 7, 2, 7, 43
15/01/2016, 43, 35, 7, 8, 2, 9, 57
16/01/2016, 57, 29, 6, 5, 2, 3, 49
17/01/2016, 46, 25, 7, 8, , 5, 53
18/01/2016, 52, 28, 8, 3, 2, 3, 52
19/01/2016, 47, 22, 7, 6, 2, 3, 48
20/01/2016, 47, 20, 8, 3, 2, 1, 40
21/01/2016, 40, 22, 6, 5, 2, 2, 48
22/01/2016, 42, 20, 7, 4, , 1, 37
23/01/2016, 31, 19, 13, 3, , 1, 40
24/01/2016, 39, 19, 11, 8, , 2, 43
25/01/2016, 35, 21, 10, 8, , 1, 44
26/01/2016, 38, 19, 11, 3, , 2, 44
27/01/2016, 33, 18, 11, 5, 2, 1, 45
28/01/2016, 44, 24, 13, 4, 2, 4, 48
29/01/2016, 44, 19, 17, 5, 2, 2, 38
30/01/2016, 35, 19, 17, 6, 2, 2, 40
31/01/2016, 36, 16, 14, 3, 3, 1, 37
01/02/2016, 39, 18, 14, 5, 3, 2, 39
02/02/2016, 40, 20, 17, 6, 3, 4, 47
03/02/2016, 42, 20, 14, 5, 3, 3, 37
04/02/2016, 31, 20, 11, 7, 3, 2, 40
05/02/2016, 33, 20, 19, 2, , 1, 40
06/02/2016, 40, 20, 29, 1, , 2, 44
07/02/2016, 41, 25, 27, 2, , 2, 56
08/02/2016, 55, 29, 22, 4, 3, 2, 59
09/02/2016, 62, 24, 18, 5, 3, 2, 48
10/02/2016, 45, 16, 16, 2, 3, 2, 28
11/02/2016, 29, 17, 15, 4, 3, 2, 41
12/02/2016, 35, 21, 15, 2, 3, 1, 37
13/02/2016, 36, 22, 15, 6, 3, 2, 42
14/02/2016, 41, 21, 18, 3, , 2, 47
15/02/2016, 43, 22, 18, 2, 3, 2, 47
16/02/2016, 47, 22, 24, 2, 3, 2, 54
17/02/2016, 52, 28, 19, 7, 3, 4, 54
18/02/2016, 56, 21, 11, 9, 2, 3, 32
19/02/2016, 31, 17, 15, 6, 2, 5, 43
20/02/2016, 47, 22, 19, 5, 2, 4, 51
21/02/2016, 45, 20, 18, 4, 3, 3, 49
22/02/2016, 44, 20, 16, 3, 3, 3, 50
23/02/2016, 41, 22, 9, 7, 3, 3, 47
24/02/2016, 51, 19, 19, 4, 3, 3, 46
25/02/2016, 43, 25, 20, 3, 3, 3, 51
26/02/2016, 44, 25, 18, 3, 3, 4, 49
27/02/2016, 42, 23, 19, 1, 3, 3, 47
28/02/2016, 43, 25, 15, 2, 3, 3, 50
29/02/2016, 44, 24, 16, 3, 2, 3, 49
01/03/2016, 45, 23, 17, 3, 1, 3, 51
02/03/2016, 47, 22, 16, 2, 1, 2, 51
03/03/2016, 45, 23, 15, 2, 1, 2, 47
04/03/2016, 45, 19, 18, 3, 1, 2, 42
05/03/2016, 36, 20, 17, 1, 1, 2, 41
06/03/2016, 40, 19, 16, 4, , 3, 45
07/03/2016, 44, 22, 15, 8, , 4, 51
08/03/2016, 48, 22, 17, 3, , 4, 44
09/03/2016, 44, 24, 13, 12, 1, 4, 50
10/03/2016, 59, 27, 17, 4, 1, 3, 48
11/03/2016, 49, 20, 16, 4, 1, 3, 47
12/03/2016, 41, 20, 17, 4, 1, 4, 47
13/03/2016, 42, 22, 20, 4, 1, 4, 54
14/03/2016, 53, 24, 20, 3, 1, 4, 54
15/03/2016, 50, 20, 27, 5, 1, 3, 54
16/03/2016, 49, 23, 28, 3, 1, 3, 57
17/03/2016, 58, 26, 24, 6, 1, 3, 59
18/03/2016, 62, 26, 30, 4, 1, 3, 60
19/03/2016, 64, 27, 30, 3, 1, 4, 61
20/03/2016, 62, 31, 29, 9, 1, 4, 61
21/03/2016, 66, 31, 26, 10, 1, 4, 59
22/03/2016, 62, 30, 34, 13, 1, 5, 62
23/03/2016, 66, 30, 33, 4, 1, 3, 59
24/03/2016, 62, 27, 29, 8, 1, 6, 61
25/03/2016, 57, 27, 24, 9, 1, 6, 57
26/03/2016, 60, 30, 26, 2, 1, 3, 59
27/03/2016, 63, 30, 28, 3, 1, 3, 58
28/03/2016, 58, 37, 32, 5, 1, 5, 72
29/03/2016, 91, 52, 32, 6, 2, 5, 74
30/03/2016, 105, 46, 26, 3, 1, 4, 71
31/03/2016, 74, 40, 23, 3, 1, 5, 66
01/04/2016, 85, 40, 25, 5, 1, 4, 60
02/04/2016, 77, 30, 20, 6, 1, 3, 52
03/04/2016, 58, 26, 21, 5, 1, 4, 57
04/04/2016, 61, 25, 20, 5, 1, 3, 53
05/04/2016, 52, 22, 27, 6, 1, 3, 57
06/04/2016, 62, 26, 32, 7, 1, 3, 60
07/04/2016, 69, 30, 28, 6, 2, 4, 61
08/04/2016, 68, 31, 20, 12, 1, 5, 60
09/04/2016, 69, 32, 31, 8, 2, 5, 64
10/04/2016, 67, 28, 29, 12, 1, 4, 60
11/04/2016, 68, 46, 27, 15, 3, 5, 68
12/04/2016, 79, 36, 30, 15, 2, 5, 62
13/04/2016, 81, 36, 24, 17, 3, 6, 63
14/04/2016, 74, 29, 22, 17, 5, 4, 51
15/04/2016, 56, 26, 32, 20, 9, 6, 57
16/04/2016, 64, 32, 31, 12, 3, 5, 51
17/04/2016, 55, 27, 40, 18, 5, 5, 62
18/04/2016, 77, 35, 23, 6, 4, 4, 59
19/04/2016, 82, 30, 15, 10, 1, 10, 62
20/04/2016, 60, 30, 24, 5, 1, 4, 59
21/04/2016, 66, 32, 17, 11, 1, 4, 56
22/04/2016, 62, 32, 15, 14, , 5, 52
23/04/2016, 53, 31, 16, 21, 1, 4, 53
24/04/2016, 63, 24, 15, 18, 1, 2, 48
25/04/2016, 53, 32, 20, 22, 1, 5, 53
26/04/2016, 71, 45, 25, 23, 2, 6, 62
27/04/2016, 87, 45, 21, 22, 3, 7, 64
28/04/2016, 88, 49, 20, 23, 3, 7, 63
29/04/2016, 85, 46, 29, 30, 2, 9, 73
30/04/2016, 81, 43, 28, 10, 3, 9, 63
01/05/2016, 70, 31, 17, 12, 2, 3, 47
02/05/2016, 54, 40, 24, 11, 3, 7, 53
03/05/2016, 68, 30, 23, 8, 2, 3, 42
04/05/2016, 51, 25, 17, 11, 2, 4, 53
05/05/2016, 58, 35, 18, 15, 2, 6, 57
06/05/2016, 74, 39, 15, 14, 2, 8, 56
07/05/2016, 74, 36, 19, 18, 3, 7, 55
08/05/2016, 64, 35, 21, 17, 5, 6, 59
09/05/2016, 60, 24, 17, 12, 2, 3, 39
10/05/2016, 47, 25, 19, 22, 4, 6, 52
11/05/2016, 58, 28, 14, 33, 5, 8, 54
12/05/2016, 69, 37, 16, 25, 3, 6, 51
13/05/2016, 58, 35, 16, 25, 4, 5, 53
14/05/2016, 63, 30, 25, 22, 6, 4, 54
15/05/2016, 57, 29, 25, 20, 3, 4, 48
16/05/2016, 55, 40, 29, 33, 5, 8, 66
17/05/2016, 92, 47, 11, 22, 6, 5, 54
18/05/2016, 64, 32, 16, 27, 4, 5, 55
19/05/2016, 71, 31, 17, 18, 7, 4, 47
20/05/2016, 57, 28, 12, 14, 2, 3, 41
21/05/2016, 41, 16, 33, 14, 4, 2, 37
22/05/2016, 38, 23, 30, 17, 9, 2, 45
23/05/2016, 53, 29, 20, 17, 7, 2, 46
24/05/2016, 56, 21, 20, 17, 7, 3, 43
25/05/2016, 42, 21, 19, 17, 9, 3, 39
26/05/2016, 44, 18, 16, 17, 9, 3, 36
27/05/2016, 33, 19, 19, 16, 3, 3, 40
28/05/2016, 40, 21, 28, 16, 4, 6, 46
29/05/2016, 47, 27, 19, 18, 7, 4, 45
30/05/2016, 52, 25, 35, 17, 6, 3, 50
31/05/2016, 58, 37, 26, 16, 5, 3, 59
01/06/2016, 69, 33, 8, 29, 4, 6, 58
02/06/2016, 83, 45, 13, 28, 4, 8, 60
03/06/2016, 81, 39, 7, 29, 4, 4, 62
04/06/2016, 74, 36, 34, 20, 5, 4, 59
05/06/2016, 77, 33, 20, 18, 8, 3, 51
06/06/2016, 60, 32, 15, 21, 5, 4, 53
07/06/2016, 65, 37, 11, 23, 8, 6, 59
08/06/2016, 71, 39, 12, 27, 7, 6, 65
09/06/2016, 83, 37, 14, 25, 8, 5, 60
10/06/2016, 67, 30, 11, 21, 11, 4, 49
11/06/2016, 54, 25, 19, 15, 5, 5, 34
12/06/2016, 45, 29, 15, 19, 7, 6, 44
13/06/2016, 58, 36, 10, 23, 7, 7, 55
14/06/2016, 67, 38, 9, 23, 8, 5, 52
15/06/2016, 66, 31, 7, 23, 12, 4, 46
16/06/2016, 67, 27, 9, 15, 7, 6, 38
17/06/2016, 54, 20, 19, 17, 4, 5, 42
18/06/2016, 46, 28, 27, 11, 2, 6, 51
19/06/2016, 56, 26, 26, 14, 2, 6, 53
20/06/2016, 59, 28, 13, 23, 3, 4, 52
21/06/2016, 67, 36, 10, 22, 6, 5, 55
22/06/2016, 61, 29, 14, 14, 5, 5, 49
23/06/2016, 52, 22, 10, 15, 3, 4, 44
24/06/2016, 42, 23, 16, 12, 5, 4, 47
25/06/2016, 49, 19, 8, 14, 4, 3, 39
26/06/2016, 45, 22, 10, 13, 2, 3, 38
27/06/2016, 46, 19, 19, 14, 6, 2, 43
28/06/2016, 50, 28, 26, 14, 8, 3, 52
29/06/2016, 64, 34, 31, 15, 4, 3, 55
30/06/2016, 69, 39, 22, 13, 4, 3, 57
01/07/2016, 76, 38, 22, 10, 2, 3, 57
02/07/2016, 70, 32, 24, 10, 2, 3, 52
03/07/2016, 55, 27, 22, 11, 2, 2, 48
04/07/2016, 57, 26, 15, 7, 2, 1, 45
05/07/2016, 50, 22, 18, 6, 3, , 46
06/07/2016, 47, 24, 16, 11, 4, 2, 53
07/07/2016, 62, 22, 7, 12, 4, 1, 43
08/07/2016, 50, 30, 15, 7, 4, 2, 47
09/07/2016, 72, 23, 16, 7, 4, 1, 42
10/07/2016, 64, 32, 11, 9, 7, 2, 50
11/07/2016, 68, 22, 17, 9, 9, 2, 48
12/07/2016, 55, 22, 13, 18, 6, 4, 44
13/07/2016, 52, 31, 11, 17, 13, 6, 55
14/07/2016, 67, 32, 10, 13, 9, 7, 48
15/07/2016, 59, 28, 27, 13, 6, 6, 54
16/07/2016, 58, 26, 21, 12, 6, 4, 50
17/07/2016, 56, 31, 20, 20, 3, 7, 56
18/07/2016, 71, 25, 29, 10, 3, 4, 36
19/07/2016, 45, 19, 14, 14, 3, 6, 44
20/07/2016, 51, 28, 21, 15, 6, 5, 50
21/07/2016, 60, 33, 9, 16, 10, 6, 59
22/07/2016, 71, 25, 18, 11, 9, 4, 44
23/07/2016, 45, 21, 12, 9, 5, 5, 38
24/07/2016, 42, 20, 9, 13, 7, 5, 43
25/07/2016, 59, 29, 7, 12, 12, 5, 52
26/07/2016, 59, 32, 18, 11, 13, 7, 56
27/07/2016, 73, 32, 11, 15, 5, 5, 56
28/07/2016, 67, 30, 22, 10, 9, 6, 50
29/07/2016, 61, 27, 15, 8, 10, 5, 51
30/07/2016, 57, 33, 17, 8, 6, 6, 48
31/07/2016, 62, 32, 19, 15, 6, 5, 56
01/08/2016, 64, 23, 23, 15, 15, 4, 52
02/08/2016, 61, 27, 17, 14, 13, 4, 50
03/08/2016, 56, 24, 19, 13, 11, 4, 45
04/08/2016, 51, 23, 23, 14, 9, 5, 55
05/08/2016, 56, 27, 16, 14, 6, 5, 56
06/08/2016, 62, 35, 21, 12, 8, 5, 59
07/08/2016, 71, 34, 24, 15, 8, 4, 61
08/08/2016, 68, 41, 33, 14, 9, 6, 64
09/08/2016, 87, 28, 20, 12, 11, 3, 44
10/08/2016, 52, 25, 12, 16, 10, 4, 53
11/08/2016, 60, 29, 13, 14, 11, 4, 52
12/08/2016, 62, 31, 21, 15, 8, 4, 61
13/08/2016, 72, 31, 23, 12, 8, 4, 58
14/08/2016, 68, 27, 26, 13, 12, 3, 48
15/08/2016, 52, 18, 15, 9, 8, 3, 37
16/08/2016, 42, 23, 11, 12, 5, 3, 46
17/08/2016, 59, 38, 12, 9, 5, 5, 49
18/08/2016, 66, 22, 13, 10, 5, 2, 43
19/08/2016, 45, 23, 21, 11, 10, 3, 44
20/08/2016, 51, 22, 12, 9, 11, 3, 42
21/08/2016, 47, 20, 15, 13, 9, 3, 45
22/08/2016, 53, 35, 20, 19, 11, 6, 63
23/08/2016, 90, 34, 9, 15, 9, 4, 43
24/08/2016, 50, 18, 19, 18, 11, 3, 40
25/08/2016, 45, 45, 30, 16, 12, 9, 103
26/08/2016, 137, 79, 22, 21, 7, 10, 82
27/08/2016, 148, 59, 24, 22, 11, 7, 77
28/08/2016, 131, 58, 19, 17, 8, 6, 65
29/08/2016, 91, 30, 10, 19, 6, 4, 49
30/08/2016, 63, 32, 14, 20, 14, 6, 56
31/08/2016, 79, 36, 7, 22, 8, 6, 55
01/09/2016, 68, 28, 22, 19, 10, 5, 50
02/09/2016, 63, 33, 22, 21, 16, 5, 61
03/09/2016, 94, 43, 28, 20, 13, 4, 64
04/09/2016, 87, 47, 17, 25, 13, 4, 69
05/09/2016, 94, 28, 23, 18, 12, 4, 53
06/09/2016, 53, 21, 14, 12, 9, 3, 46
07/09/2016, 54, 24, 16, 13, 6, 3, 52
08/09/2016, 60, 30, 15, 12, 6, 4, 53
09/09/2016, 67, 22, 17, 16, 6, 4, 55
10/09/2016, 52, 23, 20, 13, 8, 4, 48
11/09/2016, 52, 24, 13, 21, 5, 5, 52
12/09/2016, 59, 30, 17, 15, 5, 6, 51
13/09/2016, 64, 20, 8, 12, 6, 4, 40
14/09/2016, 42, 28, 21, 12, 9, 5, 54
15/09/2016, 68, 27, 19, 12, 11, 3, 47
16/09/2016, 52, 23, 21, 10, 9, 3, 48
17/09/2016, 53, 33, 26, 9, 6, 4, 58
18/09/2016, 68, 21, 17, 11, 6, 3, 46
19/09/2016, 44, 18, 15, 8, 4, 3, 37
20/09/2016, 39, 19, 14, 11, 2, 3, 46
21/09/2016, 52, 34, 28, 15, 3, 6, 61
22/09/2016, 80, 30, 25, 13, 3, 4, 53
23/09/2016, 55, 27, 29, 18, 4, 4, 60
24/09/2016, 76, 31, 33, 12, 8, 3, 50
25/09/2016, 57, 28, 30, 13, 5, 4, 60
26/09/2016, 69, 37, 28, 20, 5, 4, 70
27/09/2016, 95, 42, 29, 13, 4, 4, 61
28/09/2016, 81, 28, 20, 12, 2, 3, 49
29/09/2016, 58, 36, 23, 14, 4, 5, 61
30/09/2016, 83, 33, 20, 12, 5, 4, 57
01/10/2016, 64, 31, 33, 7, 4, 4, 56
02/10/2016, 66, 33, 17, 12, 5, 4, 59
03/10/2016, 73, 33, 23, 12, 5, 5, 61
04/10/2016, 72, 40, 30, 15, 6, 6, 74
05/10/2016, 107, 46, 12, 20, 8, 6, 71
06/10/2016, 106, 39, 4, 15, 12, 6, 55
07/10/2016, 75, 23, 16, 11, 6, 4, 45
08/10/2016, 48, 24, 21, 12, 14, 4, 53
09/10/2016, 64, 29, 23, 12, 8, 5, 57
10/10/2016, 67, 25, 26, 9, 3, 3, 48
11/10/2016, 50, 20, 19, 7, 2, 2, 39
12/10/2016, 43, 22, 16, 10, 2, 3, 37
