date,pm25,pm10,o3,no2,so2,co,psi
17/01/2021, 46, 35, 24, , 2, 5, 
18/01/2021, 56, 46, 21, , 2, 6, 
19/01/2021, 64, 38, 24, , 2, 6, 
20/01/2021, 60, 36, 26, , 2, 6, 
21/01/2021, 69, 28, 16, , 2, 6, 
22/01/2021, 45, 26, 18, , 2, 6, 
23/01/2021, 52, 18, 17, , 2, 6, 
24/01/2021, 34, 21, 15, , 2, 5, 
25/01/2021, 36, 21, 15, , 2, 4, 
26/01/2021, 37, 22, 12, , 2, , 
27/01/2021, 40, 21, 10, , 2, 4, 
28/01/2021, 41, 27, 14, , 2, 4, 
29/01/2021, 49, 31, 18, , 2, 4, 
30/01/2021, 57, 34, 18, , 2, 5, 
31/01/2021, 52, 32, 18, , 2, 5, 
01/02/2021, 52, 33, 17, , 2, 4, 
02/02/2021, 49, 29, 18, , 2, 4, 
03/02/2021, 51, 33, 17, , 2, 4, 
04/02/2021, 49, 30, 13, , 2, , 
05/02/2021, 46, 28, 17, , 2, , 
06/02/2021, 52, 33, 13, , 2, 4, 
07/02/2021, 50, 28, 11, , 2, 4, 
08/02/2021, 41, 33, 12, , 2, 4, 
09/02/2021, 53, 27, 11, , 2, 4, 
10/02/2021, 46, 26, 12, , 2, 4, 
11/02/2021, 39, 24, 17, , 2, 4, 
12/02/2021, 45, 23, 23, , 2, 6, 
13/02/2021, 51, 27, 25, , 2, 5, 
14/02/2021, 59, 33, 28, , 2, , 
15/02/2021, 69, 38, 29, , 2, 5, 
16/02/2021, 80, 39, 25, , 2, 4, 
17/02/2021, 74, 32, 21, , 2, 4, 
18/02/2021, 51, 32, 18, , 2, 4, 
19/02/2021, 58, 40, 16, , 2, 4, 
20/02/2021, 60, 38, 19, , 2, 4, 
21/02/2021, 55, 39, 18, , 2, 4, 
22/02/2021, 62, 35, 20, , 2, 4, 
23/02/2021, 60, 33, 22, , 2, 4, 
24/02/2021, 68, 43, 21, , 2, 6, 
25/02/2021, 88, 48, 31, , 3, 4, 
26/02/2021, 90, 43, 37, , 5, 3, 
27/02/2021, 87, 43, 29, , 5, 3, 
28/02/2021, 76, 39, 23, , 2, 3, 
01/03/2021, 85, 42, 17, , 2, 4, 
02/03/2021, 80, 27, 13, , 2, 3, 
03/03/2021, 49, 26, 11, , 2, 3, 
04/03/2021, 58, 24, 12, , 2, 3, 
05/03/2021, 50, 24, 11, , 2, 3, 
06/03/2021, 43, 28, 9, , 2, 3, 
07/03/2021, 48, 30, 13, , 2, 4, 
08/03/2021, 60, 34, 15, , 2, 5, 
09/03/2021, 73, 41, 16, , 2, 6, 
10/03/2021, 75, 38, 13, , 2, 6, 
11/03/2021, 57, 26, 8, , 2, 7, 
12/03/2021, 52, 26, 10, , 2, 6, 
13/03/2021, 51, 27, 12, , 2, 6, 
14/03/2021, 55, 27, 12, , 2, , 
15/03/2021, 50, 27, 13, , 2, 4, 
16/03/2021, 52, 29, 16, , 2, 4, 
17/03/2021, 55, 28, 15, , 2, 4, 
18/03/2021, 50, 33, 19, , 2, 5, 
19/03/2021, 69, 31, 17, , 2, 5, 
20/03/2021, 37, 31, 17, , 2, 5, 
21/03/2021, 45, 21, 11, , 2, 4, 
22/03/2021, 37, 20, 9, , 2, 3, 
23/03/2021, 34, 25, 6, , 2, 4, 
24/03/2021, 45, 25, 7, , 2, 3, 
25/03/2021, 36, 16, 15, , 2, 3, 
26/03/2021, 24, 14, 9, , 2, 3, 
27/03/2021, 31, 19, 22, , 4, 5, 
28/03/2021, 45, 17, 15, , 3, 4, 
29/03/2021, 37, 21, 20, , 2, 6, 
30/03/2021, 58, 21, 13, , 4, 3, 
31/03/2021, 43, 22, 15, , 3, 3, 
01/04/2021, 35, 23, 28, , 3, 4, 
02/04/2021, 49, 23, 30, , 3, 4, 
03/04/2021, 47, 23, 13, , 3, 4, 
04/04/2021, 42, 25, 16, , 2, 5, 
05/04/2021, 49, 31, 11, , 2, 6, 
06/04/2021, 53, 44, 14, , 4, 2, 
07/04/2021, 56, 42, 22, , 4, 2, 
08/04/2021, 61, 34, 11, , 4, 2, 
09/04/2021, 54, 34, 16, , 2, 2, 
10/04/2021, 55, 36, 16, , 2, 1, 
11/04/2021, 63, 35, 16, , 2, 3, 
12/04/2021, 59, 37, 18, , 2, 3, 
13/04/2021, 57, 40, 18, , 2, 4, 
14/04/2021, 53, 40, 16, , 3, 4, 
15/04/2021, 53, 40, 11, , 3, 6, 
16/04/2021, 65, 46, 12, , 3, 5, 
17/04/2021, 62, 43, 43, , 6, 7, 
18/04/2021, 77, 43, 18, , 8, 4, 
19/04/2021, 61, 49, 27, , 8, 6, 
20/04/2021, 90, 41, 15, , 5, 4, 
21/04/2021, 53, 26, 9, , 3, 4, 
22/04/2021, 43, 20, 12, , 7, 4, 
23/04/2021, 33, 29, 6, , 10, 4, 
24/04/2021, 42, 26, 21, , 5, 5, 
25/04/2021, 46, 26, 10, , 3, 4, 
26/04/2021, 51, 26, 10, , 3, 5, 
27/04/2021, 63, 38, 11, , 3, 5, 
28/04/2021, 67, 31, 11, , 2, 3, 
29/04/2021, 44, 36, 17, , 2, 4, 
30/04/2021, 64, 32, 15, , 2, 5, 
01/05/2021, 50, 32, 17, , 2, 3, 
02/05/2021, 31, 22, 14, , 2, 3, 
03/05/2021, 28, 19, 13, , 2, 3, 
04/05/2021, 33, 23, 13, , 2, 4, 
05/05/2021, 36, 24, 9, , 2, 4, 
06/05/2021, 45, 30, 14, , 3, 5, 
07/05/2021, 51, 25, 22, , 2, 4, 
08/05/2021, 39, 23, 30, , 2, 4, 
09/05/2021, 40, 24, 17, , 2, 4, 
10/05/2021, 36, 21, 9, , 2, 4, 
11/05/2021, 25, 22, 11, , 2, 5, 
12/05/2021, 46, 32, 12, , 2, 6, 
13/05/2021, 61, 22, 6, , 3, 5, 
14/05/2021, 31, 24, 11, , 4, , 
15/05/2021, 29, 17, 14, , 5, 4, 
16/05/2021, 26, 17, 7, , 4, 5, 
17/05/2021, 25, 19, 7, , 2, 4, 
18/05/2021, 33, 20, 9, , 4, 4, 
19/05/2021, 40, 26, 20, , 3, 5, 
20/05/2021, 54, 22, 10, , 3, 4, 
21/05/2021, 37, 23, 8, , 3, 4, 
22/05/2021, 37, 19, 12, , 3, 4, 
23/05/2021, 37, 26, 13, , 3, 4, 
24/05/2021, 44, 27, 11, , 2, 4, 
25/05/2021, 31, 19, 12, , 2, 3, 
26/05/2021, 31, 18, 9, , 2, 4, 
27/05/2021, 35, 28, 12, , 2, 4, 
28/05/2021, 54, 22, 10, , 3, 4, 
29/05/2021, 36, 18, 10, , 3, 4, 
30/05/2021, 33, 18, 11, , 3, 4, 
31/05/2021, 33, 19, 13, , 3, 4, 
01/06/2021, 39, 17, 9, , 2, 4, 
02/06/2021, 39, 15, 11, , 2, 3, 
03/06/2021, 36, 16, 10, , 3, 4, 
04/06/2021, 49, 25, 13, , 3, 5, 
05/06/2021, 64, 32, 14, , 2, 5, 
06/06/2021, 57, 25, 11, , 2, 5, 
07/06/2021, 38, 30, 15, , 2, 5, 
08/06/2021, 40, 26, 10, , 3, 3, 
09/06/2021, 39, 32, 13, , 3, 4, 
10/06/2021, 50, 33, 15, , 6, 4, 
11/06/2021, 40, 26, 13, , 4, 3, 
12/06/2021, 39, 24, 11, , 2, 4, 
13/06/2021, 31, 15, 12, , 3, 3, 
14/06/2021, 24, 18, 11, , 3, 5, 
15/06/2021, 30, 29, 9, , 3, 6, 
16/06/2021, 60, 24, 17, , 4, 5, 
17/06/2021, 32, 20, 5, , 3, 6, 
18/06/2021, 30, 16, 12, , 3, 4, 
19/06/2021, 26, 26, 14, , 3, 3, 
20/06/2021, 38, 23, 13, , 2, 3, 
21/06/2021, 40, 31, 15, , 5, 4, 
22/06/2021, 44, 24, 13, , 7, 4, 
23/06/2021, 29, 19, 16, , 6, 5, 
24/06/2021, 36, 20, 13, , 4, 5, 
25/06/2021, 32, 22, 14, , 5, 6, 
26/06/2021, 37, 18, 9, , 7, 5, 
27/06/2021, 27, 16, 11, , 2, 5, 
28/06/2021, 30, 22, 10, , 3, 4, 
29/06/2021, 40, 22, 10, , 4, 4, 
30/06/2021, 37, 18, 10, , 2, , 
01/07/2021, 26, 14, 8, , 2, 5, 
02/07/2021, 21, 16, 8, , 2, 5, 
03/07/2021, 23, 38, 5, , 2, 5, 
04/07/2021, 41, 23, 9, , 2, 4, 
05/07/2021, 42, 25, 12, , 2, 4, 
06/07/2021, 66, 39, 14, , 2, 4, 
07/07/2021, 67, 28, 16, , 2, 4, 
08/07/2021, 42, 23, 10, , 1, 4, 
09/07/2021, 31, 22, 4, , 1, 4, 
10/07/2021, 36, 23, 8, , 1, 4, 
11/07/2021, 38, 20, 12, , 1, 4, 
12/07/2021, 35, 14, 3, , 2, 5, 
13/07/2021, 24, 15, 6, , 3, 4, 
14/07/2021, 30, 20, 13, , 2, 6, 
15/07/2021, 35, 22, 13, , 1, 5, 
16/07/2021, 35, 24, 15, , 1, 5, 
17/07/2021, 36, 25, 14, , 2, 5, 
18/07/2021, 39, 23, 8, , 2, 4, 
19/07/2021, 39, 26, 12, , 2, 4, 
20/07/2021, 56, 30, 11, , 2, 5, 
21/07/2021, 55, 24, 11, , 2, 4, 
22/07/2021, 32, 22, 10, , 3, 4, 
23/07/2021, 35, 23, 12, , 2, 4, 
24/07/2021, 32, 19, 11, , 2, 5, 
25/07/2021, 27, 21, 12, , 2, 4, 
26/07/2021, 33, 23, 13, , 2, 4, 
27/07/2021, 35, 24, 13, , 2, 4, 
28/07/2021, 34, 25, 16, , 2, 4, 
29/07/2021, 42, 28, 17, , 2, 4, 
30/07/2021, 42, 29, 11, , 3, 5, 
31/07/2021, 39, 22, 7, , 4, 5, 
01/08/2021, 28, 18, 8, , 5, 5, 
02/08/2021, 32, 20, 12, , 2, 5, 
03/08/2021, 31, 24, 6, , 4, 4, 
04/08/2021, 31, 21, 9, , 3, 3, 
05/08/2021, 36, 20, 9, , 2, 3, 
06/08/2021, 30, 19, 11, , 2, 3, 
07/08/2021, 24, 19, 8, , 2, 3, 
08/08/2021, 28, 19, 15, , 3, 4, 
09/08/2021, 25, 17, 11, , 2, 3, 
10/08/2021, 22, 16, 10, , 2, 4, 
11/08/2021, 27, 23, 11, , 2, 3, 
12/08/2021, 36, 23, 9, , 2, 4, 
13/08/2021, 28, 17, 9, , 2, 3, 
14/08/2021, 26, 21, 9, , 2, 4, 
15/08/2021, 43, 23, 11, , 1, 3, 
16/08/2021, 28, 16, 7, , 1, 4, 
17/08/2021, 26, 15, 6, , 4, 4, 
18/08/2021, 20, 15, 13, , 5, 4, 
19/08/2021, 18, 15, 8, , 5, 4, 
20/08/2021, 27, 17, 11, , 3, 5, 
21/08/2021, 28, 14, 10, , 2, 4, 
22/08/2021, 21, 17, 11, , 2, 5, 
23/08/2021, 24, 14, 4, , 2, 4, 
24/08/2021, 17, 13, 10, , 2, 4, 
25/08/2021, 20, 17, 11, , 2, 4, 
26/08/2021, 32, 21, 9, , 2, 5, 
27/08/2021, 31, 21, 12, , 2, 4, 
28/08/2021, 36, 22, 8, , 1, 4, 
29/08/2021, 32, 19, 6, , 1, 5, 
30/08/2021, 27, 13, 8, , 2, 5, 
31/08/2021, 21, 15, 12, , 2, 4, 
01/09/2021, 23, 14, 5, , 2, 4, 
02/09/2021, 19, 11, 15, , 2, 5, 
03/09/2021, 20, 16, 14, , 2, 5, 
04/09/2021, 34, 16, 12, , 2, 5, 
05/09/2021, 22, 19, 10, , 2, 4, 
06/09/2021, 31, 22, 13, , 3, 5, 
07/09/2021, 33, 18, 11, , 5, 4, 
08/09/2021, 23, 15, 15, , 2, 4, 
09/09/2021, 33, 21, 12, , 3, 4, 
10/09/2021, 26, 22, 17, , 3, 5, 
11/09/2021, 39, 24, 12, , 3, 4, 
12/09/2021, 31, 19, 7, , 4, 5, 
13/09/2021, 34, 19, 12, , 5, 5, 
14/09/2021, 32, 19, 13, , 3, 5, 
15/09/2021, 25, 16, 11, , 2, 4, 
16/09/2021, 22, 17, 12, , 2, 4, 
17/09/2021, 24, 17, 10, , 2, 4, 
18/09/2021, 25, 19, 7, , 2, 5, 
19/09/2021, 29, 19, 14, , 2, 6, 
20/09/2021, 33, 23, 16, , 2, 2, 
21/09/2021, 39, 24, 15, , 2, 3, 
22/09/2021, 28, 20, 14, , 3, 3, 
23/09/2021, 34, 22, 14, , 3, 4, 
24/09/2021, 43, 21, 17, , 2, 4, 
25/09/2021, 51, 25, 16, , 2, 4, 
26/09/2021, 53, 18, 9, , 1, 4, 
27/09/2021, 37, 20, 16, , 2, 5, 
28/09/2021, 38, 24, 17, , 3, 6, 
29/09/2021, 57, 19, 7, , 3, 4, 
30/09/2021, 30, 18, 8, , 2, 4, 
01/10/2021, 44, 19, 13, , 3, 4, 
02/10/2021, 39, 24, 26, , 3, 5, 
03/10/2021, 56, 21, 14, , 3, 4, 
04/10/2021, 50, 24, 8, , 4, 4, 
05/10/2021, 56, 26, 14, , 9, 4, 
06/10/2021, 50, 24, 14, , 3, 4, 
07/10/2021, 47, 26, 13, , 2, 5, 
08/10/2021, 48, 23, 12, , 3, 4, 
09/10/2021, 45, 26, 16, , 2, 5, 
10/10/2021, 61, 17, 9, , 2, 4, 
11/10/2021, 29, 19, 15, , 3, 5, 
12/10/2021, 62, 30, 15, , 4, , 
13/10/2021, 65, 27, 16, , 3, , 
14/10/2021, 64, 30, 15, , 3, , 
15/10/2021, 64, 33, 15, , 2, , 
16/10/2021, 63, 31, 13, , 2, 6, 
17/10/2021, 59, 28, 12, , 2, 5, 
18/10/2021, 58, 21, 19, , 3, 5, 
19/10/2021, 50, 19, 11, , 2, 6, 
20/10/2021, 34, 15, 11, , 3, 5, 
21/10/2021, 37, 27, 17, , 3, 6, 
22/10/2021, 58, 41, 15, , 4, 6, 
23/10/2021, 64, 37, 30, , 3, 6, 
24/10/2021, 70, 33, 15, , 3, 6, 
25/10/2021, 65, 32, 26, , 3, 6, 
26/10/2021, 59, 23, 13, , 4, 5, 
27/10/2021, 43, 18, 9, , 5, 5, 
28/10/2021, 35, 16, 13, , 3, 5, 
29/10/2021, 37, 15, 13, , 2, , 
30/10/2021, 22, 20, 20, , 2, 6, 
31/10/2021, 45, 24, 12, , 2, 5, 
01/11/2021, 46, 22, 12, , 2, 5, 
02/11/2021, 40, 15, 17, , 1, 4, 
03/11/2021, 32, 22, 29, , 2, 6, 
04/11/2021, 57, 20, 15, , 3, 5, 
05/11/2021, 44, 23, 22, , 3, 5, 
06/11/2021, 57, 27, 16, , 3, 5, 
07/11/2021, 57, 22, 10, , 2, 5, 
08/11/2021, 52, 25, 15, , 2, 4, 
09/11/2021, 47, 25, 6, , 2, 4, 
10/11/2021, 32, 13, 13, , 3, 3, 
11/11/2021, 23, 22, 13, , 7, 3, 
12/11/2021, 35, 17, 9, , 6, 3, 
13/11/2021, 28, 17, 21, , 4, 4, 
14/11/2021, 46, 23, 15, , 5, 4, 
15/11/2021, 56, 22, 16, , 3, 4, 
16/11/2021, 41, 23, 21, , 3, 4, 
17/11/2021, 59, 31, 17, , 4, 4, 
18/11/2021, 53, 21, 20, , 7, 5, 
19/11/2021, 49, 23, 13, , 3, 5, 
20/11/2021, 47, 29, 21, , 2, 5, 
21/11/2021, 54, 30, 23, , 3, 4, 
22/11/2021, 58, 32, 15, , 4, 4, 
23/11/2021, 56, 29, 11, , 3, 6, 
24/11/2021, 54, 27, 37, , 2, 4, 
25/11/2021, 50, 22, 25, , 3, 3, 
26/11/2021, 38, 20, 23, , 2, 3, 
27/11/2021, 34, 18, 24, , 2, 2, 
28/11/2021, 41, 19, 15, , 7, 3, 
29/11/2021, 37, 23, 24, , 6, 5, 
30/11/2021, 51, 28, 16, , 6, 5, 
01/12/2021, 33, 19, 14, , 2, 5, 
02/12/2021, 42, 19, 17, , 2, 5, 
03/12/2021, 38, 20, 21, , 2, 5, 
04/12/2021, 48, 32, 24, , 2, 5, 
05/12/2021, 55, 29, 25, , 2, 5, 
06/12/2021, 48, 30, 23, , 2, 5, 
07/12/2021, 48, 34, 22, , 2, 5, 
08/12/2021, 51, 41, 24, , 2, 5, 
09/12/2021, 57, 27, 20, , 2, 5, 
10/12/2021, 43, 24, 12, , 2, 6, 
11/12/2021, 47, 29, 16, , 2, 6, 
12/12/2021, 39, 26, 18, , 2, 5, 
13/12/2021, 45, 33, 19, , 2, 6, 
14/12/2021, 51, 27, 16, , 2, 6, 
15/12/2021, 45, 27, 22, , 2, 6, 
16/12/2021, 49, 19, 17, , 4, 6, 
17/12/2021, 29, 22, 21, , 7, 6, 
18/12/2021, 43, 19, 18, , 4, 6, 
19/12/2021, 22, 18, 22, , 2, 6, 
20/12/2021, 48, 30, 25, , 2, 7, 
21/12/2021, 56, 28, 22, , 2, 7, 
22/12/2021, 52, 25, 14, , 4, 7, 
23/12/2021, 56, 29, 15, , 3, 6, 
24/12/2021, 55, 25, 14, , 2, 5, 
25/12/2021, 39, 23, 14, , 2, 5, 
26/12/2021, 54, 26, 14, , 2, 5, 
27/12/2021, 55, 25, 14, , 2, 5, 
28/12/2021, 41, 23, 13, , 2, 5, 
29/12/2021, 39, 21, 14, , 2, 5, 
30/12/2021, 36, 17, 10, , 2, 5, 
31/12/2021, 32, 15, 14, , 2, 5, 
01/01/2022, 23, 12, 12, , , 5, 
02/01/2022, 16, 9, 13, , 2, 5, 
03/01/2022, 24, 13, 12, , 2, 5, 
04/01/2022, 27, 19, 18, , 2, 5, 
05/01/2022, 41, 22, 15, , 2, 5, 
06/01/2022, 39, 26, 14, , 2, 5, 
07/01/2022, 37, 25, 14, , 2, 5, 
08/01/2022, 32, 24, 13, , 2, 4, 
09/01/2022, 49, 27, 13, , 2, 3, 
10/01/2022, 45, 30, 12, , 2, 5, 
11/01/2022, 54, 28, 16, , 2, 4, 
12/01/2022, 48, 29, 18, , 2, 5, 
13/01/2022, 49, 34, 20, , 2, 5, 
14/01/2022, 50, 35, 18, , 2, 5, 
15/01/2022, 51, 31, 17, , 2, 5, 
16/01/2022, 51, 33, 15, , 2, 5, 
17/01/2022, 64, 33, 16, , 2, 5, 
18/01/2022, 54, 31, 14, , 2, 5, 
19/01/2022, 53, 33, 17, , 2, 5, 
20/01/2022, 54, 31, 16, , 2, 5, 
21/01/2022, 43, 26, 16, , 2, 5, 
22/01/2022, 41, 28, 17, , 2, 5, 
23/01/2022, 47, 25, 21, , 2, 5, 
24/01/2022, 47, 25, 13, , 2, 5, 
25/01/2022, 44, 22, 15, , 2, 5, 
26/01/2022, 51, 28, 13, , 2, 6, 
27/01/2022, 60, 28, 19, , 2, 6, 
28/01/2022, 58, 26, 17, , 2, 6, 
29/01/2022, 51, 24, 19, , 2, 5, 
30/01/2022, 54, 24, 16, , 2, 5, 
31/01/2022, 38, 16, 15, , 2, 4, 
01/02/2022, 30, 18, 15, , 2, 5, 
02/02/2022, 31, 19, 13, , 2, 5, 
03/02/2022, 30, 24, 13, , 2, 5, 
04/02/2022, 47, 28, 11, , 2, 5, 
05/02/2022, 43, 24, 10, , 2, 5, 
06/02/2022, 40, 20, 7, , 2, 6, 
07/02/2022, 35, 17, 10, , 2, 5, 
08/02/2022, 26, 17, 8, , 2, 5, 
09/02/2022, 31, 13, 4, , 1, 5, 
10/02/2022, 32, 15, 7, , 1, 4, 
11/02/2022, 36, 15, 12, , 1, 4, 
12/02/2022, 34, 17, 12, , 1, 4, 
13/02/2022, 32, 20, 15, , 1, 4, 
14/02/2022, 33, 16, 10, , 1, 4, 
15/02/2022, 28, 17, 8, , 2, 5, 
16/02/2022, 40, 23, 25, , 7, 5, 
17/02/2022, 45, 16, 18, , 3, 4, 
18/02/2022, 31, 17, 14, , 2, 4, 
19/02/2022, 39, 20, 14, , 1, 5, 
20/02/2022, 46, 25, 14, , 1, 5, 
21/02/2022, 50, 25, 14, , 1, 4, 
22/02/2022, 43, 21, 13, , 1, 5, 
23/02/2022, 37, 12, 11, , 1, 4, 
24/02/2022, 19, 12, 15, , 1, 5, 
25/02/2022, 30, 17, 13, , 2, 5, 
26/02/2022, 34, 15, 13, , 1, 5, 
27/02/2022, 29, 23, 11, , 1, 5, 
28/02/2022, 48, 29, 12, , 1, 5, 
01/03/2022, 49, 24, 11, , 1, 5, 
02/03/2022, 45, 20, 9, , 1, 6, 
03/03/2022, 45, 22, 10, , 1, 6, 
04/03/2022, 39, 17, 13, , 1, 6, 
05/03/2022, 36, 20, 12, , 1, 6, 
06/03/2022, 42, 16, 9, , 1, 6, 
07/03/2022, 30, 14, 13, , 1, 5, 
08/03/2022, 30, 14, 13, , 1, 5, 
09/03/2022, 29, 20, 14, , 1, 4, 
10/03/2022, 44, 35, 18, , 1, 4, 
11/03/2022, 64, 45, 24, , 1, 5, 
12/03/2022, 69, 41, 18, , 1, 4, 
13/03/2022, 50, 27, 22, , 1, 4, 
14/03/2022, 42, 30, 15, , 2, 4, 
15/03/2022, 61, 27, 27, , 2, 5, 
16/03/2022, 47, 34, 18, , 2, 4, 
17/03/2022, 61, 37, 14, , 2, 5, 
18/03/2022, 51, 37, 23, , 4, 4, 
19/03/2022, 46, 35, 15, , 3, 4, 
20/03/2022, 42, 34, 11, , 4, 5, 
21/03/2022, 46, 34, 10, , 3, 5, 
22/03/2022, 39, 32, 18, , 2, 5, 
23/03/2022, 31, 36, 15, , 2, 6, 
24/03/2022, 50, 37, 18, , 1, 6, 
25/03/2022, 49, 37, 23, , 2, 6, 
26/03/2022, 55, 47, 25, , 2, 7, 
27/03/2022, 69, 40, 16, , 2, 6, 
28/03/2022, 55, 37, 12, , 2, 6, 
29/03/2022, 45, 35, 15, , 1, 6, 
30/03/2022, 45, 38, 18, , 2, 6, 
31/03/2022, 57, 40, 37, , 4, 7, 
01/04/2022, 59, 46, 26, , 3, 7, 
02/04/2022, 76, 45, 20, , 3, 7, 
03/04/2022, 67, 42, 25, , 4, 7, 
04/04/2022, 66, 41, 16, , 4, 6, 
05/04/2022, 42, 34, 19, , 2, 6, 
06/04/2022, 51, 32, 6, , 3, 5, 
07/04/2022, 38, 38, 23, , 4, 4, 
08/04/2022, 59, 35, 12, , 4, 3, 
09/04/2022, 47, 37, 14, , 5, 2, 
10/04/2022, 49, 34, 7, , 1, 3, 
11/04/2022, 42, 32, 20, , 1, 6, 
12/04/2022, 52, 39, 10, , 3, 4, 
13/04/2022, 60, 37, 13, , 4, 2, 
14/04/2022, 46, 35, 18, , 4, 1, 
15/04/2022, 47, 34, 16, , 5, 1, 
16/04/2022, 49, 35, 18, , 5, 1, 
17/04/2022, 53, 33, 15, , 2, 1, 
18/04/2022, 46, 40, 20, , 6, 2, 
19/04/2022, 62, 45, 16, , 3, 4, 
20/04/2022, 67, 49, 9, , 2, 7, 
21/04/2022, 60, 44, 15, , 2, 7, 
22/04/2022, 47, 36, 15, , 2, 5, 
23/04/2022, 40, 37, 10, , 2, 5, 
24/04/2022, 39, 25, 10, , 2, 5, 
25/04/2022, 33, 39, 14, , 2, 7, 
26/04/2022, 55, 44, 16, , 2, 7, 
27/04/2022, 53, 31, 15, , 2, 7, 
28/04/2022, 44, 31, 23, , 3, 8, 
29/04/2022, 53, 27, 31, , 4, 6, 
30/04/2022, 51, 31, 23, , 3, 7, 
01/05/2022, 52, 19, 12, , 3, 5, 
02/05/2022, 21, 12, 14, , 3, 5, 
03/05/2022, 19, 11, 11, , 3, 4, 
04/05/2022, 17, 13, 13, , 3, 3, 
05/05/2022, 27, 15, 13, , 3, 5, 
06/05/2022, 26, 14, 11, , 3, 4, 
07/05/2022, 27, 17, 13, , 2, 4, 
08/05/2022, 25, 14, 13, , 2, 4, 
09/05/2022, 21, 16, 12, , 2, 4, 
10/05/2022, 24, 14, 8, , 2, 4, 
11/05/2022, 32, 28, 18, , 5, 5, 
12/05/2022, 47, 29, 24, , 4, 5, 
13/05/2022, 73, 24, 23, , 3, 4, 
14/05/2022, 50, 22, 21, , 2, 4, 
15/05/2022, 49, 26, 16, , 2, 5, 
16/05/2022, 35, 15, 19, , 2, 6, 
17/05/2022, 34, 20, 18, , 2, 5, 
18/05/2022, 59, 21, 13, , 2, 4, 
19/05/2022, 48, 33, 14, , 4, 6, 
20/05/2022, 52, 36, 19, , 3, 6, 
21/05/2022, 44, 25, 21, , 3, 3, 
22/05/2022, 36, 26, 24, , 3, 5, 
23/05/2022, 48, 27, 21, , 2, 5, 
24/05/2022, 50, 29, 17, , 2, 4, 
25/05/2022, 49, 23, 17, , 3, 4, 
26/05/2022, 58, 23, 21, , 7, 3, 
27/05/2022, 56, 27, 21, , 6, 3, 
28/05/2022, 66, 22, 23, , 7, 2, 
29/05/2022, 43, 26, 43, , 4, 3, 
30/05/2022, 85, 33, 37, , 5, 2, 
31/05/2022, 75, 29, 19, , 6, 2, 
01/06/2022, 71, 27, 12, , 8, 2, 
02/06/2022, 56, 18, 10, , 5, 4, 
03/06/2022, 57, 22, 24, , 5, 4, 
04/06/2022, 47, 15, 13, , 3, 4, 
05/06/2022, 39, 15, 17, , 3, 4, 
06/06/2022, 46, 17, 8, , 3, 4, 
07/06/2022, 48, 19, 26, , 4, 4, 
08/06/2022, 64, 22, 14, , 4, 5, 
09/06/2022, 54, 22, 30, , 4, 4, 
10/06/2022, 67, 22, 18, , 7, 6, 
11/06/2022, 41, 14, 18, , 5, 3, 
12/06/2022, 28, 15, 24, , 5, 2, 
13/06/2022, 50, 20, 16, , 4, 2, 
14/06/2022, 47, 17, 11, , 3, 4, 
15/06/2022, 49, 27, 12, , 2, 5, 
16/06/2022, 57, 17, 20, , 4, 1, 
17/06/2022, 30, 16, 22, , 6, 1, 
18/06/2022, 50, 27, 23, , 7, 3, 
19/06/2022, 77, 22, 10, , 5, 5, 
20/06/2022, 40, 11, 9, , 4, 4, 
21/06/2022, 32, 11, 16, , 3, 5, 
22/06/2022, 27, 10, 11, , 3, 5, 
23/06/2022, 19, 9, 13, , 3, 5, 
24/06/2022, 25, 10, 10, , 3, 5, 
25/06/2022, 33, 12, 19, , 3, 6, 
26/06/2022, 28, 10, 17, , 3, 6, 
27/06/2022, 27, 12, 12, , 3, 5, 
28/06/2022, 33, 17, 20, , 5, 6, 
29/06/2022, 53, 18, 9, , 4, 5, 
30/06/2022, 38, 16, 19, , 3, 5, 
01/07/2022, 46, 24, 21, , 3, 6, 
02/07/2022, 74, 25, 20, , 3, 6, 
03/07/2022, 69, 24, 20, , 3, 6, 
04/07/2022, 57, 17, 10, , 3, 6, 
05/07/2022, 38, 13, 15, , 4, 6, 
06/07/2022, 41, 16, 17, , 3, 6, 
07/07/2022, 28, 14, 10, , 3, 7, 
08/07/2022, 39, 20, 18, , 4, 5, 
09/07/2022, 56, 24, 15, , 4, 5, 
10/07/2022, 45, 15, 20, , 3, 6, 
11/07/2022, 48, 19, 16, , 3, 6, 
12/07/2022, 49, 17, 16, , 6, 6, 
13/07/2022, 51, 19, 13, , 3, 6, 
14/07/2022, 49, 17, 15, , 3, 6, 
15/07/2022, 40, 17, 18, , 3, 7, 
16/07/2022, 37, 16, 19, , 3, 7, 
17/07/2022, 36, 19, 19, , 3, 7, 
18/07/2022, 51, 19, 17, , 3, 5, 
19/07/2022, 45, 19, 14, , 4, 5, 
20/07/2022, 40, 19, 14, , 6, 6, 
21/07/2022, 49, 20, 12, , 3, 6, 
22/07/2022, 45, 20, 17, , 3, 7, 
23/07/2022, 60, 22, 14, , 2, 6, 
24/07/2022, 45, 17, 14, , 3, 7, 
25/07/2022, 49, 15, 13, , 3, 6, 
26/07/2022, 28, 11, 16, , 4, 5, 
27/07/2022, 34, 22, 18, , 3, 5, 
28/07/2022, 66, 24, 13, , 3, 5, 
29/07/2022, 43, 14, 13, , 4, 6, 
30/07/2022, 27, 12, 14, , 3, 5, 
